,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
316,Fifou Fifou,http://www.youtube.com/channel/UCGObG2RP-XxlIhj2Kb7YccQ,واش من فخر باه رايحين تعرضوهم لاهلا تربحكم ان شاء الله الي يسب الشهداء منستعرقوش بيهم نقطة الي السطر حثالة المجتمع,0,2021-03-04T07:23:54Z,p
317,Etty Ertt,http://www.youtube.com/channel/UCY9qyRLSXQ5pbWgQlF550Nw,نطالب بعزل وزيرة الثقافة الجزايرية لانهالاتمثل بلدالشهظاء كيف بها تستدعي مااهانوا الشهداء لتدنيس هذه الارض الطيبة لازم الجزايريين يديروا هاشتاج باه الرييس تبوع يعزل هذه الوزيرة في اقرب وقت لانها استعدت حثالة الفنايين الذين اهانوا شهداءنا,0,2021-03-03T19:05:09Z,p
318,Robi Mahdi,http://www.youtube.com/channel/UC6Qj8iDr09sQ4TgjRyww2vg,ارضنا طاهرة ومحترمة لا تستقبل حثالة هيفاء ورمضان الصهيوني نحن لا نتشرف بهما هذان السافلين سبو وشتمو الجزاير ولو ارادو ان يعتذرو لن نسامحهم فارضنا الطاهرة محرمة عليهما,0,2021-03-03T14:19:10Z,p
319,Islam Benz,http://www.youtube.com/channel/UCz_h2dsXyJbAKsinbS__wkQ,ليك قاع نودو مخصناش خماج,0,2021-03-01T23:46:00Z,p
320,RT᭄chakerTM,http://www.youtube.com/channel/UCbQGXyuI7chBCiACHzMUH3Q,مابغينا حتى كلب,0,2021-03-01T21:58:44Z,p
321,abderhman lalmi,http://www.youtube.com/channel/UC-FAnGyK1mEEE4LCzQTS2DA,النهار خامجة وتجيب اخبار الخماج,0,2021-03-01T18:51:54Z,p
322,Meriem Mimi,http://www.youtube.com/channel/UCgWlZSC5qQFEOojWTbsAjfA,ماعندهمش كرامه هادو الله يخزيهم رخاس يجيبو ناس سبونا تفو وجوه البخص رخسونا,0,2021-03-01T10:30:23Z,p
323,Larbi ABDOU,http://www.youtube.com/channel/UCgG4E2NQYKHHHrOoIwz_aMg,السياحة في الجزاير لا تحتاج الى حثالة البشر للترويج لها غير مرحب بهم حتى لو كانوا سواحا,0,2021-03-01T09:02:20Z,p
324,zit. Faouzi,http://www.youtube.com/channel/UCfDrZLIzJMIS1tiv95sHUvA,لا لي دخول جميع من سبنا سب شهداينا الله يرحمهم هاد الفساق المفسدين قليل تربيا تفو على جميع من سب شهداء الابرار يرحو يقودو هاد الفنانين الفجره,0,2021-03-01T04:04:59Z,p
325,combattent mma,http://www.youtube.com/channel/UCtfmlYJM6RmrrK81GHCRnlQ,الشعب الجزايري عنده نيف تع حديد مشي رخيس وديوت ونهضرو في وجه ولي ماعجبهش الحال يده فوق المعلم,0,2021-02-28T23:40:36Z,p
326,Assilالسلام عليكم Assil,http://www.youtube.com/channel/UCbGRC6NumWlXTc5WuSnscFw,هدي لازم عليها حراك كبير اين رييس من هده مهزلة وكاننا مزلنا في زمن عصابة لي يخسرو ملايير على حثالة بسم الفن,0,2021-02-28T21:56:36Z,p
327,Adjemi Chaouki,http://www.youtube.com/channel/UCiKF9GxnxEMIThDQ7MF0nFw,هيفاء سبت الشهداء والجزايريين والسلطة تعاود تعيطلها تفو عليكم سلطة الذل والرخس,0,2021-02-28T20:50:12Z,p
328,Saaad Bentoumi,http://www.youtube.com/channel/UCVAk3XSSyCc1pMfzeKP3RWw,محمد رمضان المروج للتطبيع وهيفاء المروجة للانحلال يزوران الجزاير ما هذا الهراء من طلب منهما ذلك هل وزارة الثقافة في وعيها حتى تقوم بهكذا مبادرة الجزاير كبقية الدول وبسبب جايحة كورونا تمر بوضع اقتصادي حساس مسوولونا يهدرون المال العام على التفاهات ما هذا حسبنا الله ونعم الوكيل في كل من يسيء لبلاد الشهداء,0,2021-02-28T17:26:15Z,p
329,mohamed omar,http://www.youtube.com/channel/UCmwyr4W9TMTfuHeVagSnn8Q,لا يشرفنا حظورهم حثالة المجتمع,0,2021-02-28T13:32:51Z,p
330,Houria Khiri,http://www.youtube.com/channel/UCbUi9WOOueunHkF9wheg2Ug,استضافت محمد رمضان الذي سب الجزاير فوق ذلك صديق اليهود الصهاينة فنان موسخ ما لازمش يحط رجليه فوق ارض المليون نصف شهيد الجزاير فلسطين خط احمر لهولاء الخونة,0,2021-02-28T06:57:33Z,p
331,abdelatif Kadri,http://www.youtube.com/channel/UCRbNpwZPDFsNC3CzDO4bUsQ,صبحان الله هذه العصابة لا تحشم عندنا فنانين عالاميين نطالب سيد الرييس تبون التدخل في هذه المهزلة,0,2021-02-27T17:52:55Z,p
332,Beautiful,http://www.youtube.com/channel/UCRtSg_M2etQf5dfJva79xZA,منحتاجوش خامجة الجي عندنا راهي عار عالفن اصلا معندها صوت ماوالو غير الاغراء والفسق ياربي ميدخلوش هاذ الارض الطاهرة علاه مييجيبوش الداعية يوسف ولا عمرو خالد اليينشرو الوعي ببن الناس ياتبون ربي يحفظك مدخلهمش لا يفسد الشباب يارب,1,2021-02-27T17:42:40Z,p
333,Wail Ola,http://www.youtube.com/channel/UCTsdw9WGFLJwrcOI4uEL-RQ,هكذا نصبح اضحوكة يا سي تبون البارح يسبوا فينا واليوم نعرضوهم قال مالك من استغضب ولم يغضب فهو حمار,0,2021-02-27T15:53:21Z,p
334,Nada Yacer,http://www.youtube.com/channel/UCcrczstfpnOfpXGbSEgrUOA,لا نريد حثالة الناس في بلادنا بلدنا طاهرة لا نريد تدنيسها بهولاء,0,2021-02-27T14:22:00Z,p
335,مول الخروبة,http://www.youtube.com/channel/UCA8W4MpHoJahW_tiPusT29g,هادوا خماج ماشي فنانين,0,2021-02-27T07:19:25Z,p
336,مصطفي بن خليغة,http://www.youtube.com/channel/UCmWot3Ezco1chAhc5MRVpfA,لا لهدر المال العام من اجل حثالة مصرية,0,2021-02-27T06:29:14Z,p
337,zinou zinou,http://www.youtube.com/channel/UCtA5QOQUL546kOVJXcEe0VQ,خصتا رمضان خصارا فيه اسمو رخيس,0,2021-02-26T23:05:36Z,p
338,MoHàmEéd,http://www.youtube.com/channel/UCQjQHv6_kVUgObf1uJ1jSAA,شعب يطلب ورايحين يجيبو الفنانين يعطوهم بالملاير تفو عليكم اه الشكامين تفو,0,2021-02-26T21:47:06Z,p
339,VIVA ALGERIA,http://www.youtube.com/channel/UCzxSZf07VBkE5ZCnNZuKWKA,لا هلي ولا سهلا بيهم هادو حبهم الاول هو المال لا الجزاءر كيف بالامس كانو يسبون وهاداك النيقرو عندما سالته راس الفتنة علي مبارة الجزاءر قال لها اين تقع هاده الجزاءر اليوم جاي يروج للفلوس حتي هادا لجيبهوم طحان ورخيس,0,2021-02-26T21:31:47Z,p
340,abdou gamer dz,http://www.youtube.com/channel/UCIwZIrhTiY8MIljYG1LinUw,الشعب سيد القرار لا نريد حثالة المجتمع في بلاد الشهداء,1,2021-02-26T18:54:37Z,p
341,ALGERIEN.GRAND Reda,http://www.youtube.com/channel/UCeylbPh8kaAo8tzRbBbJ36g,اللبنانيين يقولون ان هيفا عاهرة المصريين يقولون عن هذا الصعلوك مطبع متعحرف هما منبوذان في دولهم بغض النظر عن تهجمهم عن الجزاير الاموال الخيالية التي ندفع لهم المنظومه الصحية اولى بها كي لا يذهب تبون الى المانيا باش يداوي عن اي سياحه تتكلمون اذا الفنادق المطاعم في الجزاير المركبات السياحية لا تقارن حتى مع اقذر الدول بمبالغ خياليه لا خدمه لا نظافه,0,2021-02-26T18:48:36Z,p
342,Søleil Dor,http://www.youtube.com/channel/UC8NHbU1ko8Xv_zL7NGj_KHg,هاذو خماج ماشي فنانين,15,2021-02-26T18:02:18Z,p
343,جزائري و أفتخر,http://www.youtube.com/channel/UCUUtvB7BrYMcEpgrSHTo56w,تحيا الجزاير عسكرية مشي مدنية تحيا جيش بلادي الجيش الشعبي الوطني سليل جيش التحرير الوطني عشات فلسطين وعاصمتها القدس الشريف وعشات الصحراء الغربية المحتلة وعاصمتها العيون وشردومي والعياشة والعبيد المخزني الصهيوني يدو في زبي,2,2021-02-26T17:56:59Z,p
344,El hadj Salim,http://www.youtube.com/channel/UCpwPGY60JWl3dwcaBSpB9sQ,ايه احنا ماننساوش الكلب يقعد كلب هدرو فينا وفي شهداءنا,1,2021-03-19T19:28:46Z,p
345,houari blon sent germaint وهران,http://www.youtube.com/channel/UCeWXTrAcwgzsUqIfGBYyMaQ,نهار بدا الحراك تلاقيت واحد الشيخ قالي يابني الجزاير هذي رايحة تولي كي دبي قتلو ان شاء الله يالحاج ومشيت ايا واحد النهار زدت تلاقيتو في رمضان حتى قالي رمضان تاع سنا بلا دلابية صامط المهم ثم روماركيت بلي ينطقها د وفهمت كلش ربي يستر خلاص,0,2021-02-26T17:55:31Z,p
346,بخدة رحال,http://www.youtube.com/channel/UC8sVaETGpkFNHbav-Z38kHQ,شكون هادو خامجة وخامج خنز ما يخرواش هادو مافيهمش الريحة واش ناصرين الدين هادو ضامنين الجنة رسل هادو وحد الغلة راها في ڨلبي على هادو ولي مثالهم يعلم بيها ربي اه لو كان جات القتيلة حلال اه,0,2021-03-22T19:55:55Z,p
347,Nas Ro DZ,http://www.youtube.com/channel/UCU7QzLex9dNDsyYTsY-0G_A,اقسم بالله العظيم لو دخلو هدو حثالة الى بلادنا نحرقو الاخظر ويابس,4,2021-03-19T16:27:02Z,p
348,Nadjet Boutaleb,http://www.youtube.com/channel/UCqRu7eSSAKbVdCkh8ZJAO1Q,خامجة انتاع دعارة وماسونيةواش دخلهوم لبلادنا,2,2021-03-16T22:20:41Z,p
349,ثعلب الصحراء,http://www.youtube.com/channel/UCBRWs7G3xUuBHOo5ksAwaRg,اي فنانة اي فنان بالامس القريب فناني اسراييل هيفاء بغل المصري يلطخون سمعة الشهداء الجزاير ام الشهداء لا نحتاج الوسخ,0,2021-03-11T03:18:01Z,p
350,Mino Mimi,http://www.youtube.com/channel/UCNejAS2i8ZG6STKJRpnORGA,اسمط فيلم بشوفو سامط رهج يعطيكم البخس,1,2021-03-10T04:06:58Z,p
351,Lili Lili,http://www.youtube.com/channel/UC_mcXOkf7ot-GsoIbrNQD5A,ممثل منحرف ليس محترف,2,2021-03-06T14:58:48Z,p
352,Kabyle Bejaia,http://www.youtube.com/channel/UCCZFFERYN5940pGuG6ejE6g,الجزاير خرا ماشي عربية امازيغية تحب ولا تكره,0,2021-03-11T18:24:12Z,p
353,mouza Ke,http://www.youtube.com/channel/UCKFh3RKW78Q1xAaCQRPdewg,عفن خماج لا يمد لاي صلة بدينا ولا باخلاقنا الله لا تربحكم,1,2021-02-06T23:54:02Z,p
354,aigle noir Dz,http://www.youtube.com/channel/UCFFKl7DiEaWWESScJp0Xn7g,شوف حبيبي كاين واحد المثل للرييس الهندي السابق غاندي يقول فيه انا اسمح للرياح ان تدخل من نوافذ بيتي ولكن لا اسمح لها ابدا ان تقتلعني من جذوري نعم الحرية مليحة الحب مليح والعشق مليح وموجود من قديم الزمان ولكن للاسف بعدت بزاف بزاف على العادات والتقاليد انتاعنا صحيح احتا شباب ونطمحو ونعترف ان العراقيل موجودة عندنا صحابات ونسلمو عليهم الخ ولكن تبقى كلمة لا اله الا الله محمد رسول الله منقوشة من الداخل خسارة كبيرة الخام موجود ممثلات شابات زين جزاءري خالص ممثلين شباب مصغر حطة حاول تتعاون مع تاس في كتابة السناريو وحاول الابتعاد عن المشاهد المخلة بالحياء ميستر بين مايهدرش وماشي شباب والعالم كامل يحبو مكانش اللي مايغلطش يصح ليس لهذا الحد,10,2020-10-23T10:53:27Z,p
