,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
107,mr. reaction,http://www.youtube.com/channel/UC9YzCbdY2TPF9IH0zXeH18g,عندها لحق حلابين,1,2020-10-20T16:35:01Z,p
108,Sarah Sisi,http://www.youtube.com/channel/UCyoBtj_yy2q7xVBUtzcl_qw,عندها الشعر مشي الحق اذا كان عاجبك الحال كي قالت عالرجال كلاب فانت منهم,0,2020-10-21T16:17:42Z,p
109,Samir Chaabna,http://www.youtube.com/channel/UCzluPbd0qO54DWjmEQ8TCNQ,واش صرالك يخي مخلوعة يخي روحي فيقي روحك شكون مقيمك واحد معلابالو بيك لا جاية ولا رايحة واش من زين عندك والله ضحكتيني شوفي لعندي في الدار والله ما تجي قدامها لكان تغطسي روحك في الذهب في لعسل بصح والله تباني جبرية وحبة تتشهري درتي هذا القالب والشعب كامل علابالو وين حابة توصلي روحي يا بنت الناس توبي لربي سبحانو وبركاي من السوق لي راكي ديري فيه درتي التبهديل,0,2020-10-20T16:03:21Z,p
110,Ayôùb jõûnti,http://www.youtube.com/channel/UC1l_Nw9Ki7HlYUKDhrE-zKw,روحي شوفي كاش واحد يلعب موسخة,0,2020-10-20T15:56:40Z,p
111,dodo dodo youcef,http://www.youtube.com/channel/UCQRJlcZw-T-TcoIW0Q_tMDg,المخلوقة مالقتش لي قيمها,0,2020-10-20T15:34:43Z,p
112,Si Ham,http://www.youtube.com/channel/UC3Yr44u-uZKbZNS3cmhgP7Q,كاين شوية ليجان والله يستاهلو كلاب رخااص لي يغتصبو كبار وصغاار كاينين لي يستاهلو والله حقيقة كينا منها كاين فية قليلة ولاد فاميليا مي والله كاين مايحشمو,0,2020-10-20T15:22:02Z,p
113,Reda Gtd,http://www.youtube.com/channel/UCTGT__C_I5XNvN8lB2QhFPA,قداه جبهتك ياخي حالة,0,2020-10-20T14:50:28Z,p
114,Amalia Amir,http://www.youtube.com/channel/UCQA2W227kmPqGFWUwQjEwEQ,مونيا روحي للخارج مادام عندك فيزا باسبور عيشي مع المتقدمين وخطيك من المتخلفين دول العالم الثالث,1,2020-10-20T14:37:04Z,p
115,الهاك tv,http://www.youtube.com/channel/UCeIH_qgDwD-5JG6pYSVL8Lw,الدخيره غاليه والهدف رخيس,0,2020-10-20T14:30:16Z,p
116,محمد عبد الرؤوف,http://www.youtube.com/channel/UCG655sPwe57xw1INbuWpYqA,حاشى خليقت ربي,0,2020-10-20T14:19:52Z,p
117,Wael 31 Wael,http://www.youtube.com/channel/UCBjRftVXmjkQndwlhL55JSQ,انا لن ارد عليها لانني اعرف اني لن استفيد شيء ولكن التجاهل يرجع اي انسان او حيوان مثلها حشاكم الى حجمه مونيا انتي لما قلتي حيوانات هل ابوكي وامكي من ضمنهم كان عليك القول بعض الرجال المغتصبين وليس الجزايريين لاننا لسنا حيوانات,1,2020-10-20T14:16:14Z,p
118,Abdra Zaoui,http://www.youtube.com/channel/UCfS_N_CL8KSTBIPBy36TYAg,ياك ياك ياك تعايري في الجزايريات اللي جابو الفحولة والمساطيش تعايري فلي لوكان يديرو اليد في اليد يحرو فلسطين الي يستاهلو حور العين تعايري في ولدي وخويا لي نعرف بلي يحرو البلاد ياك معلبالكش بلي الجزايري مايحبش الذل والاهانة لبنت بلاده ياك متبلاوكش يا لي دايرا كيلو ماكياج والكيراتين لشعرك لي كما عش الزاوش زيدي زيدي بصح صح ولدي نجيبله لالاك الفحلة والحرة ونخليك يتزوجك الفن العفن لي كيفك,0,2020-10-20T14:08:23Z,p
119,faiza orannaise,http://www.youtube.com/channel/UC9ze_ElF3fPzFJq6RUoz39Q,غير سكتي حمبوك عييتينا,0,2020-10-20T14:05:10Z,p
120,nour baghdadi,http://www.youtube.com/channel/UCIb95gUWAb4IbA10tDKCWPA,الله غالب عليك مونيا مكانش الي قابرك ولا داها فيك مسويتيش الله غالب معليش رقي بالاك يجيبلك ربي بالاك على ربي ولا نقولك روحي عند ولاد خيرة يقطعولك بسبع حبات قمع في ودنك بالاك يجيبلك ربي بايرة معليش,0,2020-10-20T13:58:30Z,p
121,Wissam Mlilani,http://www.youtube.com/channel/UCtjJ4Q75Avi4CdJD7Qq54Yg,يا بو جبهة,0,2020-10-20T13:56:27Z,p
122,sara toumine,http://www.youtube.com/channel/UCQYG0c32ksidyV42yims-yg,عندها الحق نتوما رخاص,0,2020-10-20T13:54:43Z,p
123,Amin Badi,http://www.youtube.com/channel/UCukIVqOZgTLAmVJR4lfEZqQ,لالا حجون يماك,0,2020-10-20T13:54:22Z,p
124,Dhya FaLi,http://www.youtube.com/channel/UCbTYURDaZcofkMVv8MB2wKw,كافية ناتنة تفوه,0,2020-10-20T13:33:31Z,p
125,توم و جيري اشترك,http://www.youtube.com/channel/UCGpPsf8QsjF9Uv9b52XdY_g,عطايا,0,2020-10-20T13:18:36Z,p
126,TAJ ff,http://www.youtube.com/channel/UCYXLem4u8jNDcnN_mUL2MTQ,ختك,0,2020-10-20T13:12:09Z,p
127,Manel Manel,http://www.youtube.com/channel/UC8xipZaCfixqGxOVGNdif-Q,عندها الحق مطلقتو لا متحجبة لا عريانة,0,2020-10-20T13:04:12Z,p
128,chayma che che,http://www.youtube.com/channel/UCDo2hyACRCeP_-MyB4o8z1w,خراية,0,2020-10-20T12:58:27Z,p
129,Nour el houda,http://www.youtube.com/channel/UCHZGea-YE_VRGpdn9drfS3Q,روحي نشالله ربي يهديك,0,2020-10-20T12:53:07Z,p
130,Sabrina Oua,http://www.youtube.com/channel/UC5-lRGtADSUBGgWHhukr1wA,مسكينة تغيد,0,2020-10-20T12:50:56Z,p
131,Boum Yac,http://www.youtube.com/channel/UC8ZzmkaDLii8ZhflzkuP1DA,هاذا الخامجة علاش ما تشتكوش بيها تفوح فالحبس,0,2020-10-20T12:48:56Z,p
132,Pléthore game,http://www.youtube.com/channel/UC-1AlSz-tRGSnjN8ZMaq9UQ,روح اغسل وجهك,0,2020-10-20T12:39:28Z,p
133,سارة سارة,http://www.youtube.com/channel/UCvCnV9ZpmJk8g8xIvkixxuQ,نا نهدر لحق هذي لبنادم انا اصلن منحبهاش من عند ربي مي في حوايج عندها الحق ونتوم للاسف شعب متحبوش الكق انا راني نشوف برا يشوفو طفلة فايتة يسكانيوها ملفوق لتحت حتى لمشية تتلفلك مالغري مستورة ولابسة حاجة طويلة وعريضة انا نلبس هكذ اتوجور بلمستور وراصي منهزوش مي هكاك وديفوا نتعرض لهذي ظاهرة تكحال وتدناڨ بزاف تقول شافو منعرف وشنهي يخي رانا عباد كيما نتوما لحم ودم هذا مكان يشوفو وحدة عريضة برا تكون مستورة ولابسة طويل ولعريض مي علاجال كي عادت عريضة ميطلقوهاش بعينيهم ياكلوها ومبعد تلعبوها معلابالكمش بلبنات وبنات لجزاير فيهم وفيهم و كن راه كل وا حد حاكم دينو وصلاتو وكل وحدة متبعة دينها ومستورة كن رانا في هناء اسفة على هذا لكلام مي هذا هو واقعنا مخلوعين بزاف حتى تحشمي تمشي مع خوك ولا باباك مهم واحد مايجي يشرك فمو معايا راني نهدر على فية معينة ولبنات لي معريين ولابسين لبسة مونيا نقلكم تستاهلو خاطر نتوما لي حابينها لرواحكم,0,2020-10-20T12:27:27Z,p
134,Africain du Nord,http://www.youtube.com/channel/UC-UyKTLKXavHD2ExVZX9v1w,شوفي الفيديو مليح وجربي تفهمي الكلمات وفي الاخير تلقاي روحك بلي الشعب هو الصحيح ونتي رفادتها شكامة حاشاك ماكانتش تقصد فية لوكان جات تقصد فية توضح ارواحي نتي ودخليهالي في راصي تقولك كبير صغير مشايخ ومبعد تقول حنا يعني قاع حنا على شكون قالتها قالتها على الشعب الجزايري ياك هي منهم ملخر هاذي ما تعرفش تهدر وسلام عليكم,1,2020-10-20T17:56:30Z,p
135,Hadil Hadil,http://www.youtube.com/channel/UCPt9QYaAMFv2cTvzKxw1TvQ,باختصار ياخي حمارة,0,2020-10-20T12:15:34Z,p
136,Was Sila,http://www.youtube.com/channel/UCq5hJU6xM9MbsnB8zCFOGPA,انت شكون لي راه سامع بيك انت لي مخلوعة بروحك انت اكبر بليس,0,2020-10-20T11:51:49Z,p
137,Youcef Ch,http://www.youtube.com/channel/UCr5xknuj0Yg6w6bcCg6yAaA,احشمي على روحك روحي استري روحك واذا نت فحلة اغسلي وجهك مليح بالصابون وباني في فيديو واحداخر انت يانعناعة كبرتي وليتي تسبي في ولاد بلادك انت شكون يندب عليك اصلا غدوة نشاله تنحقري في الطريق ماتلقاي غير ولاد بلادك يديفونديو عليك دايرة 10 كيلو ماكياج في وجهك احشمي استري روحك انت حشمتي باه راكي تهدري على الجزايريين اترباي شوية,1,2020-10-20T11:51:30Z,p
138,joujou joujou,http://www.youtube.com/channel/UCG0ANfoSvU2yeqwszjPxQuA,يخا عليك واش هذا النيفو تاعك والله غير ملقيت منقولك ريوڨ انا عمري لسمعتها هذي ولا شفتها ربي يهديك والله عيب علسك انت ممثلة تتكلمي هكذا وديري هكذا سبحان الله علا هذي الجزاير مش ريحا تروح لبعيد,0,2020-10-20T11:47:55Z,p
139,Bakar Bakar,http://www.youtube.com/channel/UCMzyscmFaoI2PLj5weEGIrA,هاذي المخلوقةمازال راها راقدة روحي شلشي بلعسل ورواحي هدري على ولاد جزاير كيما كانو ولاد بلادي وتحيا ولاد بلادي,0,2020-10-20T11:44:39Z,p
140,Riham Rehailly,http://www.youtube.com/channel/UCTJ7IzR7lXRYOjATW0o5ewg,قولولي واش قالت غالط هذا هوا واقع محسوب مكانش عباد كيما ملايكة مجتمعنا مخلط مش ناس كل ملاح او ماش ناس كل متحشمش,0,2020-10-20T11:41:05Z,p
141,Iojain Samona,http://www.youtube.com/channel/UCgifRv7TqG9JSS_79iakQSg,روحي داوي روحك يا معقدة ورجال ميدناوش لينا غير الا طفلة مدتلو هي فرصة ماشي هي تمشي في حالها وهو يروح ليها,0,2020-10-20T11:33:59Z,p
142,kim yuna,http://www.youtube.com/channel/UCJyslFf8NcrKNJvQ7NQ0Jvg,كيديرا على حالتها لزينة تروح تربي روحها في تجي تهدر على جزاير هدي اصلا منعرفهاش حاسبة روحها مشهورة عورة بصح هدو الشباب الله غالب لا مشي مربيين الله غالب مكان كندلهوم بصح المربي لد الفملية مسلم الحقيقي ميدريش هكا,0,2020-10-20T11:26:52Z,p
143,youcef Dady,http://www.youtube.com/channel/UCvnBAW-HemUvsmey5JltxHg,هادا لي قالك عطيناهم قدر شادي ولاو ڨوريلا حاشى خلق الله المراة الاسلام رجعلها الكرامة والان للاسف الشديد بعض النساء تخلاو عن الاسلام,0,2020-10-20T11:21:53Z,p
144,Mohamed Djaafar,http://www.youtube.com/channel/UCno6VGEC7CTTF6ANDS_fQag,كيما قلتي ربي يهدي كل الامة الاسلامية بصح هي لازم تحشم,0,2020-10-29T11:27:05Z,p
145,Mohamed Djaafar,http://www.youtube.com/channel/UCno6VGEC7CTTF6ANDS_fQag,تلقيتي الشعب الجزايري ساكت صاي متحشميش لمعايا يدير رد ليحب ربي سبحانه وتعالى,0,2020-10-27T10:01:32Z,p
146,جنتي اولادي,http://www.youtube.com/channel/UCSVJ0uLxXosycXHBVIeJzsg,راهي توري في روحها فقط ملقاتش حتى كلب يشوف فيها او غايضها الحال,0,2020-10-25T11:21:17Z,p
147,Pablou Eskoubar,http://www.youtube.com/channel/UCU0KpbhP6Woj2-8vaStvwdQ,روحي كبري لبوندة ورقدي,0,2020-10-20T10:52:26Z,p
148,Safo Housin,http://www.youtube.com/channel/UCU7TBO24qVfFqw4zLJgEkeg,ياربي يقبضوك الشعب الجزايري,0,2020-10-20T10:37:08Z,p
149,Minoucha Nina,http://www.youtube.com/channel/UCREj9KaW5UZF1ENW0F9NuJA,حنا دزايريين خط احمر والله هاذي تدخل عندنا نعاملوها كي كلب,0,2020-10-20T10:33:39Z,p
150,Moh Moh,http://www.youtube.com/channel/UC61dT1y3uLR86VYwMw8p_Rw,الله لا تربحك الفنانين يشرفو بلادهم نتي راكي بهدلتي بينا تهضري على ولاد بلادك راهم سياد سيادك رجالة زوعامة حوجي يا حوجي لوجور تاعك تعشقو فالشكامة يا وسخة الله لا تربحك طول ما نتي راكي تسبي فالشعب الجزايري ثفوه في هداك الوجه خنزة,13,2020-10-20T10:33:19Z,p
151,أسيل مينوشة,http://www.youtube.com/channel/UCVyzQoUhxkvW9-CduuJ-5Fg,علابالك نحصاب وجه وخدوخر مصنوع بالمكياج ديري فيوجهك 2كيلو تع مكياج وقولي يرڨو علي وديجا علاه يريڨو مهبولين اومپلوس رجال ماشي ڨاع كاين يخزرو ماشي درجة تاع يرڨو الله يهديك,1,2020-10-20T10:10:09Z,p
152,فارس مريجي,http://www.youtube.com/channel/UCNPcKEoEKwV7vt1NAxrwUEA,هاذي خسها مسطااش,0,2020-10-20T10:06:48Z,p
153,شيرو غولام,http://www.youtube.com/channel/UCHHe7QTCMxxOOsctgK0Gg4Q,خامجة نقمتها خرج عليها قاعدة زي فغولة,0,2020-10-20T09:44:51Z,p
154,يونس منار,http://www.youtube.com/channel/UCwWSjcC5ECIwYgUea4qAoRg,ولله كشفتي بروحك انتي مكيش جزايريا حرة عيب عليك,0,2020-10-20T09:43:51Z,p
155,OUMEIMA AZZEM,http://www.youtube.com/channel/UCtRAPxLS2HhQi9sBpYRcAfg,روحي تلعبي على روحك يا مونيا اسمعي نقلك اني صغيرة عليك بصح احشمي راكي كبيرة كبيرة ياربي ربي يهديك ولا يديك انا نقلك,0,2020-10-20T09:41:29Z,p
156,Zineb Zu,http://www.youtube.com/channel/UCReYmPxNM-Yzv68xlzlFbbQ,اكبر خامجة ومعفونة في الجزاير,0,2020-10-20T09:39:25Z,p
157,Wafaa Wafa,http://www.youtube.com/channel/UCwlawzKAu3YrTdOmOl5nKNQ,ڨاع فاتو عليك,0,2020-10-20T09:24:12Z,p
158,Amani Mina,http://www.youtube.com/channel/UCVGfsG0eXr7P4aTDe5Hv7RQ,كلام في الصميم صح واش قالت حرف حرف هي هدرت على فية معينة رجال باين حيروني نساء لي يسبوها صافا حق ربي تعيفو من لخر في طريق جلبابية يتحرشو بيها ماشي زعما جلباب الوان ولا جلباب كحل بلا ماكياج والو طفلة ملتزمة حتى للطرف تقرا معايا جاو يتبلاوها انا نخلعت لي يجي يقولها مخصكش اخينة زين دين خصك غير نيميرو مشكل طفلة عادية جدا ماشي لي تفتن ولا شابة شعب ما يسواش غزات مونية النساء مرة جاية هي لي لازم تقصفكم وليتو يعجبكم تحرش وقيل جابلي ربي نتوما تان وليتو شاتيين خماج كي غاضكم الحال وليتو تحبو يتبلاوكم ماشي شرط تحبيها مام تكرهيها قالت كلام تجيبلكم حقكم بصح تموتو على الذل نتوما ربي يسلطو عليكم ان شاء الله منافقين بزاف لي يقول باباك خوك لوكان نعرف بابا خويا هكدا سبتهم ما تغيضنيش تان عليهم باسكو لافوت فيهم ادا بابا يتبلا بنات رجال خواتات رجال يستاهل عادي هي قاست فية معينة من رجال عندها الحق بزاف كل واحد ادا قبل خماج على ختو يقبلو على بنات ناس ادا قبل ختو يدناولها تم معليش يدنا لبنات ناس تعيفو ربي حرم على راجل المراة فيزوج مقالش الزانية برك قالك الزانية الزاني مي نتوما كيشغل راجل ربي ما يحاسبوش لالا ربي يحاسب بالمراة بالراجل,0,2020-10-20T09:15:57Z,p
